date,avg_temperature,humidity,avg_wind_speed,pressure,rain_percentage
2025-03-09,25.02579444442064,65.12501348040975,5.061543704818943,1017.485798287882,47.98611111111112
2025-03-09,24.96745732067077,64.92903950014663,4.991257161922688,1017.7363502154867,47.708333333333336
